Address,Latitude,Longitude,Type
Ras Hotel,9.01488,38.7523621,"establishment,lodging,point_of_interest"
"Sarbet,Novis",8.9977914,38.7395504,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket"
Semayen Hotel,9.0440595,38.7490502,"establishment,lodging,point_of_interest"
Tafo Condonminium,9.0358725,38.8782489,"establishment,point_of_interest"
Teklehaymanot,9.0313986,38.7465133,"establishment,hospital,point_of_interest"
YOUGO CHURCH,8.9928348,38.7918998,"church,establishment,place_of_worship,point_of_interest"
Zimababwe street,8.9882348,38.7836086,route
6 kilo,9.0438158,38.7611979,"establishment,point_of_interest"
"Bole,Yeshi Building",8.9988009,38.7714641,"establishment,point_of_interest,shopping_mall"
Bulgaria,9.012586,38.7790057,"embassy,establishment,point_of_interest"
Ederase Condominium,8.9847827,38.7557975,"establishment,point_of_interest"
Eliana ,9.0304239,38.7511453,"establishment,lodging,point_of_interest"
Gotera ,8.9847827,38.7557975,"establishment,point_of_interest"
Ras Amba Hotel,9.0316722,38.77107,"establishment,lodging,point_of_interest"
Simmit,9.0027996,38.8528952,"establishment,place_of_worship,point_of_interest"
Wesen Bat,9.009046,38.7648904,"establishment,general_contractor,point_of_interest"
Zambia Street,9.0212344,38.7502866,route
"22, kidus Gebreal",9.0098217,38.7892126,"establishment,hospital,point_of_interest"
"4 kilo,Joly Bar",9.0334312,38.7631116,"establishment,point_of_interest"
Abuchi Restaurant,9.0000831,38.7828708,"establishment,food,point_of_interest,restaurant"
Birhand Adere Mall,8.9957695,38.7879343,"establishment,point_of_interest,shopping_mall"
Bisrate Gebreal,8.9914822,38.7266726,"church,establishment,place_of_worship,point_of_interest"
Elilly ,9.0144345,38.7689649,"establishment,lodging,point_of_interest"
Elinyana Hotel,9.0304239,38.7511453,"establishment,lodging,point_of_interest"
Enderiase Condominium,8.9847827,38.7557975,"establishment,point_of_interest"
Gusto,9.022215,38.7519188,"establishment,food,point_of_interest,restaurant"
Holand Embassy,9.0192206,38.7156475,"embassy,establishment,point_of_interest"
Jemo,8.9581465,38.7119416,"neighborhood,political"
"Kazanchis,Effoy Pizza",9.0025438,38.7796968,"establishment,food,point_of_interest,restaurant"
"Lebu,music sefer",8.9474532,38.734282,"establishment,point_of_interest"
"Olompia,Guest Hour",9.0043588,38.7680892,"bus_station,establishment,point_of_interest,transit_station"
Saris Abo,8.9451405,38.7706822,"church,establishment,place_of_worship,point_of_interest"
Tomoca Coffe,9.0308647,38.7507747,"cafe,establishment,food,point_of_interest"
Edna Addis,9.0241727,38.7763138,"establishment,lodging,point_of_interest"
Getu Commercial,9.0023505,38.7694194,"establishment,point_of_interest"
Lideta Condominium,9.0122897,38.7358369,"establishment,point_of_interest,premise"
Vesean,9.0138749,38.7697939,"bar,establishment,night_club,point_of_interest"
Yodabyssinia,8.99108,38.7935252,"establishment,food,point_of_interest,restaurant"
"Kazanchis,Radison blue",9.016298,38.767855,"establishment,lodging,point_of_interest"
King Hotel,8.9980406,38.7398127,"establishment,lodging,point_of_interest"
Awraris Hotel,9.0099976,38.7857865,"establishment,lodging,point_of_interest"
"22, Denberwa Hospital",9.0201489,38.7495809,"establishment,hospital,point_of_interest"
"22, Mulmul Bakery",8.9923129,38.7267315,"bakery,establishment,food,point_of_interest,store"
A/V Club,8.9941267,38.7848812,"establishment,night_club,point_of_interest"
Betel,9.0052887,38.7064755,"establishment,hospital,point_of_interest"
Bole Geteta,8.9920334,38.7882155,"establishment,lodging,point_of_interest"
Bole Yeshi Building,8.9988009,38.7714641,"establishment,point_of_interest,shopping_mall"
football Federation Kazanchis,9.0154232,38.7687976,"establishment,point_of_interest"
Gerji Mebrathaile,9.0043525,38.8099221,premise
Gerji Sunshine,8.9943122,38.8115565,"establishment,point_of_interest"
Mechara Condominium,8.9847827,38.7557975,"establishment,point_of_interest"
BOLE OROMIA TOWER,9.0109168,38.7978256,premise
Ruwanda,8.9881665,38.7769854,"embassy,establishment,point_of_interest"
Shallo Park,9.0039078,38.7840918,"establishment,park,point_of_interest,premise"
South African Embassy,8.9946972,38.7289739,"embassy,establishment,point_of_interest"
Ukraine Embassy,8.992742,38.7849442,"embassy,establishment,point_of_interest"
Wello sefer,8.9924014,38.7757111,"establishment,lodging,point_of_interest"
safaher hotel,9.016298,38.767855,"establishment,lodging,point_of_interest"
"22, Aweraris",9.0099976,38.7857865,"establishment,lodging,point_of_interest"
"4 kilo,Romina",9.0359735,38.7626524,"establishment,food,point_of_interest,restaurant"
African union,8.9996132,38.7402231,"bank,establishment,finance,point_of_interest"
Bambis,9.0100176,38.772033,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket"
"Bole,Yeduro Gumuruk",8.9800689,38.7989319,"airport,establishment,point_of_interest"
Bon Addis Restaurant,8.9985293,38.7831857,"establishment,food,point_of_interest,restaurant"
"CMC,Hillside",9.0279223,38.8326895,"establishment,point_of_interest,school"
Elina Hotel,9.0304239,38.7511453,"establishment,lodging,point_of_interest"
Flintstone,9.0008487,38.8367987,"establishment,point_of_interest"
Gulele,9.0680916,38.7420548,"political,sublocality,sublocality_level_1"
Habetha 2000,9.0014322,38.7815495,"establishment,food,point_of_interest,restaurant"
majic carpet,9.0232071,38.7904394,"establishment,point_of_interest,school"
Alem Cinima,8.9900319,38.7849083,"electronics_store,establishment,home_goods_store,movie_theater,point_of_interest,store"
Bole Pickok,9.0034782,38.7750979,"establishment,park,point_of_interest"
"Bunanashay,Mexico",9.0102287,38.7445091,"establishment,point_of_interest"
Cathedral,9.0308544,38.7664298,"church,establishment,place_of_worship,point_of_interest"
Danu Orthopedic,9.0297223,38.7613092,"doctor,establishment,health,point_of_interest"
Enat Big,9.0203088,38.7993856,"bank,establishment,finance,point_of_interest"
Golagul,9.0154348,38.7869515,"establishment,parking,point_of_interest"
USA Embassy,9.0580755,38.7636492,"embassy,establishment,point_of_interest,premise"
Abyssinia ,8.9806034,38.7577605,"locality,political"
Azerbajan,8.994804,38.7220247,"embassy,establishment,point_of_interest"
Bon Appetit,8.9902624,38.7912185,"establishment,food,point_of_interest,restaurant"
British Embassy,9.0305289,38.788079,"embassy,establishment,point_of_interest"
Broadway Hotel,8.9827676,38.7790051,"establishment,lodging,point_of_interest"
Ethiopia Commision Investement,9.0064066,38.7673858,"establishment,point_of_interest"
Gibe Hotel,9.0339351,38.7548137,"establishment,lodging,point_of_interest"
Hiber Ethiopia Hotel,9.016298,38.767855,"establishment,lodging,point_of_interest"
Kana Tv,8.9905083,38.7820779,"establishment,point_of_interest"
Inter Bistro ,9.0161859,38.7691198,"establishment,food,point_of_interest,restaurant"
"Kazanchis,Elily hotel",9.0144345,38.7689649,"establishment,lodging,point_of_interest"
Say cake bet,9.0295567,38.7445495,"bakery,establishment,food,point_of_interest,store"
Yewodiya Abyssinia Bole,8.99108,38.7935252,"establishment,food,point_of_interest,restaurant"
Yilma sega bet,9.0061636,38.7825215,"establishment,food,point_of_interest,restaurant"
Yoly building,9.0063021,38.7809441,premise
Addika Building,8.9945332,38.78515,"establishment,point_of_interest"
Anat Building,9.0298931,38.7534463,"establishment,point_of_interest,premise"
Rakan Bldg,9.0015488,38.7795409,"establishment,point_of_interest"
Cupcake Delights,8.9955635,38.7854397,"cafe,establishment,food,point_of_interest"
Gulf Aziz Building,8.9951847,38.785028,"establishment,point_of_interest,shopping_mall"
Maficity mall,8.9963835,38.7876821,"cafe,establishment,food,point_of_interest,shopping_mall"
Romi Burger,9.0019719,38.7821982,"establishment,food,point_of_interest,restaurant"
24 ore planet,9.0012357,38.7708119,"establishment,point_of_interest"
"24, School of Tomorrow",9.010325,38.7907138,"establishment,point_of_interest"
Abinet Square,9.020317,38.7333325,street
Akakie,9.0182414,38.7107956,"establishment,natural_feature"
"Bole,Korea Restaurant",8.9900505,38.7811522,"establishment,food,point_of_interest,restaurant"
"Bole,Michael",8.9828212,38.7737929,"establishment,point_of_interest"
"Bole,Redwan building",8.9984697,38.7864804,premise
Karl Square,8.9976452,38.7307478,"church,establishment,place_of_worship,point_of_interest"
London Hotel,9.018495,38.76496,"establishment,lodging,point_of_interest"
Robera Coffe,9.0115694,38.8215212,"cafe,establishment,food,point_of_interest"
Tafo,9.058922,38.882679,"bank,establishment,finance,point_of_interest"
Wollo Sefer,8.992472,38.7754249,"neighborhood,political"
Abte Building,9.0129396,38.7306003,"establishment,point_of_interest,school"
Bole School,8.9885086,38.7987381,"establishment,point_of_interest,school"
"Bole,Japan Embassy",9.0114665,38.8065185,"embassy,establishment,point_of_interest"
"Bole,Michale",8.9828212,38.7737929,"establishment,point_of_interest"
England Embassy,9.0305289,38.788079,"embassy,establishment,point_of_interest"
Hotel Lalibela,9.016298,38.767855,"establishment,lodging,point_of_interest"
"Kazanchis,Efoi",9.0025438,38.7796968,"establishment,food,point_of_interest,restaurant"
Sheraton Bar,9.016298,38.767855,"establishment,lodging,point_of_interest"
Stay Easy,9.0153828,38.782953,"establishment,lodging,point_of_interest"
Tekelehaimanot,9.0313986,38.7465133,"establishment,hospital,point_of_interest"
Keniya Embassy,9.033358,38.783601,"embassy,establishment,point_of_interest"
Addisu Gebeya,9.0589511,38.736527,"establishment,point_of_interest,shopping_mall"
Adika Building,8.9945332,38.78515,"establishment,point_of_interest"
Bole Guest House,9.0077935,38.7757757,"establishment,lodging,point_of_interest"
"Delidey,Kaldis",8.9997043,38.7199135,"cafe,establishment,food,point_of_interest"
Dinberwa Hospital,8.9953926,38.8141716,"establishment,hospital,point_of_interest"
"Piassa,Tommca Coffe",9.0308647,38.7507747,"cafe,establishment,food,point_of_interest"
minarol,9.004634,38.7715083,"establishment,point_of_interest"
vernero ,8.9479918,38.7283719,"establishment,point_of_interest"
sheger era hote,8.995529,38.787224,"establishment,lodging,point_of_interest"
serton hotel,9.015466,38.769788,"establishment,lodging,point_of_interest"
schol of tomorrow,8.985644,38.782017,"establishment,point_of_interest,school"
sarbet kings hotel,8.9980406,38.7398127,"establishment,lodging,point_of_interest"
sarbet AU,8.9999523,38.7443001,"bank,establishment,finance,point_of_interest"
sadon hotel,9.016298,38.767855,"establishment,lodging,point_of_interest"
sabona hotel,9.016298,38.767855,"establishment,lodging,point_of_interest"
riche astara hotel,9.0030766,38.7582985,"establishment,lodging,point_of_interest"
radioson blue,9.016298,38.767855,"establishment,lodging,point_of_interest"
olompiya united,9.0043588,38.7680892,"bus_station,establishment,point_of_interest,transit_station"
olompia gric club,9.0084889,38.7685824,"establishment,food,point_of_interest,restaurant"
newyork caffee,8.9889325,38.7884491,"establishment,food,point_of_interest,restaurant"
meskel adebabay,9.0102464,38.7613592,"establishment,neighborhood,point_of_interest,political"
megenagna ethio ceramic,9.0287824,38.7551023,"establishment,point_of_interest,store"
kazanchis poice staiton,9.022966,38.7804026,"establishment,point_of_interest,police"
kaldis minaye ,8.9492956,38.7229547,"cafe,establishment,food,point_of_interest"
heyneken,8.8998691,38.8090539,"establishment,point_of_interest"
gulele pauelos hospital,9.0476832,38.7280995,"establishment,hospital,point_of_interest"
eliyana hotel,9.0304239,38.7511453,"establishment,lodging,point_of_interest"
ECA 2,9.01475,38.7642074,"establishment,finance,point_of_interest"
dinberwa hospital,8.9953926,38.8141716,"establishment,hospital,point_of_interest"
dijoutie,8.9937947,38.7777185,"embassy,establishment,point_of_interest"
denbeuwa clinic,8.984164,38.7662153,"doctor,establishment,health,point_of_interest"
chechinia ,9.0084889,38.7685824,"establishment,food,point_of_interest,restaurant"
bole showa ,8.9800689,38.7989319,"airport,establishment,point_of_interest"
bole mk restaurant,8.9995109,38.7851796,"establishment,food,point_of_interest,restaurant"
bole abysinia coffe,8.9947025,38.7904608,"establishment,food,point_of_interest,restaurant"
betezata,9.0028876,38.7685328,"establishment,health,pharmacy,point_of_interest,store"
ayat summir,9.0040823,38.8538752,"establishment,point_of_interest,premise"
AV monarch,8.9946281,38.7855226,"establishment,lodging,point_of_interest"
amster,8.987739,38.7872395,"establishment,food,point_of_interest,restaurant"
4kilo univercity,9.0361657,38.7630358,"bus_station,establishment,point_of_interest,transit_station"
Kazanchis office,9.0186187,38.770849,"church,establishment,place_of_worship,point_of_interest"
Bata restaurant,8.9862885,38.7746787,"establishment,food,point_of_interest,restaurant"
VILLA VERDE,8.9861726,38.7629571,"establishment,food,point_of_interest,restaurant"
Alemial Restaurant,9.0322376,38.7528381,"establishment,food,point_of_interest,restaurant"
Cherkos Admas Hotel,9.016298,38.767855,"establishment,lodging,point_of_interest"
lubre hotel,9.0249363,38.7870877,"establishment,lodging,point_of_interest"
Atlas  ,9.0037118,38.7805761,"establishment,lodging,point_of_interest"
Yerer Police station,9.0305289,38.788079,"embassy,establishment,point_of_interest"
Lovure Hotel,9.0249363,38.7870877,"establishment,lodging,point_of_interest"
DH Geda Bole,8.9896428,38.7865512,"establishment,point_of_interest,shopping_mall"
Sheger,8.9196225,38.7629131,premise
Indonesia embassy old airport,9.00513,38.7186,"embassy,establishment,point_of_interest"
Lebu varnero,8.9479918,38.7283719,"establishment,point_of_interest"
Desalegn hotel,9.0000679,38.7796659,"establishment,lodging,point_of_interest"
"22,worku building",9.007114,38.7891197,premise
Juventus club,9.0092518,38.761096,"establishment,point_of_interest"
Meskel flower,8.9957193,38.7666632,route
4 kilo  ,9.0361657,38.7630358,"bus_station,establishment,point_of_interest,transit_station"
Square CMC,9.0082027,38.8510787,"establishment,health,point_of_interest"
Sami building,9.0013255,38.8013425,premise
Ukrain embassy,8.992742,38.7849442,"embassy,establishment,point_of_interest"
Flert club,8.9948506,38.7851216,"bar,establishment,night_club,point_of_interest"
Sarbet   ,8.9928215,38.7382435,"bus_station,establishment,point_of_interest,transit_station"
Nordic medical center,8.9843355,38.7781414,"establishment,hospital,point_of_interest"
Washington hospital,8.9876638,38.7759031,"establishment,hospital,point_of_interest"
Atlas safeway,8.9487068,38.7322482,"establishment,food,grocery_or_supermarket,point_of_interest,store,supermarket"
Bole Reliance hotel,8.9918149,38.7877786,"establishment,lodging,point_of_interest"
Bole Rouwanda,8.9869641,38.7806332,"establishment,point_of_interest,taxi_stand"
Ayat mariyam,9.0158921,38.8139838,route
Vatican embassy jerba,8.9886199,38.7362266,"embassy,establishment,point_of_interest"
Exibition,9.0093015,38.7621006,"establishment,point_of_interest,shopping_mall"
Kera Fire Station,9.0578665,38.7113195,premise
Misrak Poly Technic,9.0246561,38.7859842,"establishment,point_of_interest,university"
Sumale Tera,9.0310984,38.7442477,"establishment,point_of_interest"
kazancihs fendka azmari,9.019046,38.770218,"establishment,point_of_interest"
gerji mebrat hail,9.0023365,38.8137821,"establishment,neighborhood,point_of_interest,political"
medhanialem moll,8.9968206,38.7863919,"establishment,point_of_interest,shopping_mall"
sapharioddis hotel,9.016298,38.767855,"establishment,lodging,point_of_interest"
german embassy ,9.0272971,38.7791862,"establishment,point_of_interest,school"
say cake bet fitlefit,9.0295567,38.7445495,"bakery,establishment,food,point_of_interest,store"
ghion hotel ,9.013381,38.7610321,"establishment,lodging,point_of_interest"
